SKU;descr
003723,"<!DOCTYPE html ><html>    <head>        <title>009621</title>    </head>    <body>        <span style='font-family: verdana; font-size: 10px;'>Maggi Authentic Malaysian&nbsp;Chilli Sauce 340g<br />        <br />        Maggi        Chilli Sauce is made in Malaysia where Nestle even supervises the        growing of the fresh chillies. &nbsp;It is a well balanced blend of        chillies, tomatoes, vinegar, and spices - pleasantly hot and slightly        sweet. &nbsp;It is used as a dip, table sauce and in cooking.<br />        <br />        <br />        <span style='text-decoration: underline;'><strong>Ingredients:</strong></span><br />        <br />        Sugar, chillies 18%, vinegar, tomato paste, salt, modified starch, garlic, ginger.<br />        <br />        <br />        <span style='text-decoration: underline;'><strong>Allergen Advice:</strong></span><br />        <br />        No allergen advice given. &nbsp;Please see ingredients.<br />        <br />        <br />        <span style='text-decoration: underline;'><strong>Storage:</strong></span><br />        <br />        No storage advice given.<br />        <br />        <br />        <br />        <span style='text-decoration: underline;'><strong>Nutrition Information:</strong></span><br />        <br />        </span>        <table>            <thead>            </thead>            <tbody>                <tr>                    <td style='border-style: solid; border-width: 3px;'><span style='font-family: verdana; font-size: 10px;'><strong>Typical Values <br />                    </strong></span></td>                    <td align='center' style='border-style: solid; border-width: 3px;'><span style='font-family: verdana; font-size: 10px;'><strong>Amount Per 100g<br />                    </strong></span></td>                </tr>                <tr>                    <td align='left' style='border-style: solid; border-width: 1px;'><span style='font-family: verdana; font-size: 10px;'>&nbsp;Energy</span></td>                    <td align='center' style='border-style: solid; border-width: 1px;'> </td>                </tr>                <tr>                    <td align='left' style='border-style: solid; border-width: 1px;'><span style='font-family: verdana; font-size: 10px;'>&nbsp;Protein</span></td>                    <td align='center' style='border-style: solid; border-width: 1px;'> </td>                </tr>                <tr>                    <td align='left' style='border-style: solid; border-width: 1px;'><span style='font-family: verdana; font-size: 10px;'>&nbsp;Carbohydrate</span></td>                    <td align='center' style='border-style: solid; border-width: 1px;'> </td>                </tr>                <tr>                    <td align='left' style='border-style: solid; border-width: 1px;'><span style='font-family: verdana; font-size: 10px;'>&nbsp;of which sugars<br />                    </span>                    </td>                    <td align='center' style='border-style: solid; border-width: 1px;'> </td>                </tr>                <tr>                    <td align='left' style='border-style: solid; border-width: 1px;'><span style='font-family: verdana; font-size: 10px;'>&nbsp;Fat</span></td>                    <td align='center' style='border-style: solid; border-width: 1px;'> </td>                </tr>                <tr>                    <td align='left' style='border-style: solid; border-width: 1px;'><span style='font-family: verdana; font-size: 10px;'>&nbsp;of which saturates<br />                    </span>                    </td>                    <td align='center' style='border-style: solid; border-width: 1px;'> </td>                </tr>                <tr>                    <td align='left' style='border-style: solid; border-width: 1px;'><span style='font-family: verdana; font-size: 10px;'>&nbsp;Fibre</span></td>                    <td align='center' style='border-style: solid; border-width: 1px;'> </td>                </tr>                <tr>                    <td align='left' colspan='1' style='border-style: solid; border-width: 1px;'><span style='font-family: verdana; font-size: 10px;'>&nbsp;Sodium</span></td>                    <td align='center' colspan='1' style='border-style: solid; border-width: 1px;'> </td>                </tr>                <tr>                    <td align='left' colspan='1' style='border-style: solid; border-width: 1px;'><span style='font-family: verdana; font-size: 10px;'>&nbsp;</span></td>                    <td colspan='1' style='border-style: solid; border-width: 1px;'><span style='font-family: verdana; font-size: 10px;'>&nbsp;<strong>per 25ml serving&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; %RDA*</strong><br />                    </span>                    </td>                </tr>                <tr>                    <td align='left' colspan='1' style='border-style: solid; border-width: 1px;'><span style='font-family: verdana; font-size: 10px;'>&nbsp;Vitamin A<br />                    </span>                    </td>                    <td colspan='1' style='border-style: solid; border-width: 1px;'><span style='font-family: verdana; font-size: 10px;'>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;<br />                    </span>                    </td>                </tr>            </tbody>        </table>        <span style='font-family: verdana; font-size: 10px;'>        <br />        *Recommended Daily Allowance (RDA) according to EC Nutrition Labelling Directive 90/496/EEC<br />        <br />        <br />        <br />        </span>    </body></html>"
041624,"<p><strong><span style='text-decoration: underline; '>General Information</span></strong></p><p>Powered coconut milk, refrigerate after opening</p><p>Used in curries and dessert.</p><p>Product of  Sri Lanka</p><p></p><p></p><p></p><p></p><p><strong><span style='text-decoration: underline; '>Ingredients</span></strong></p><p>Coconut Milk solids(78%), Maltodextrin, Milk protein(Sodium Caseinate), Mineral Salt (339)</p>"
353250,"Coconut milk powder"
353250,"Coconut milk powder"
031054,"<!DOCTYPE html ><html>    <head>        <title>009621</title>    </head>    <body>        <span style='font-family: verdana; font-size: 10px;'>Maggi Authentic Malaysian Hot &amp; Sweet Tomato Chilli Sauce 400g<br />        <br />        <span style='text-decoration: underline;'><strong>Ingredients:</strong></span><br />        <br />        Water,        sugar, tomato paste (12%), chilli purée (6.6%), salt, acetic acid,        thickeners (acetylated distarch adipate, xanthan gum, sodium        alginate), chilli powder, garlic powder, ginger powder, preservative        (sodium benzoate).<br />        <br />        <span style='text-decoration: underline;'><strong>Allergen Advice:</strong></span><br />        <br />        No allergen advice given. &nbsp;Please see ingredients.<br />        <br />        <span style='text-decoration: underline;'><strong>Storage:</strong></span><br />        <br />        Store in a cool and dry place. &nbsp;Recommend refrigeration after opening.<br />        <br />        <br />        <br />        <span style='text-decoration: underline;'><strong>Nutrition Information:</strong></span><br />        <br />        </span>        <table>            <thead>            </thead>            <tbody>                <tr>                    <td style='border-style: solid; border-width: 3px;'><span style='font-family: verdana; font-size: 10px;'><strong>Typical Values <br />                    </strong></span></td>                    <td align='center' style='border-style: solid; border-width: 3px;'><span style='font-family: verdana; font-size: 10px;'><strong>Amount Per 100g<br />                    </strong></span></td>                </tr>                <tr>                    <td align='left' style='border-style: solid; border-width: 1px;'><span style='font-family: verdana; font-size: 10px;'>&nbsp;Energy</span></td>                    <td align='center' style='border-style: solid; border-width: 1px;'><span style='font-size: 16px;'>946kJ/226kcal</span></td>                </tr>                <tr>                    <td align='left' style='border-style: solid; border-width: 1px;'><span style='font-family: verdana; font-size: 10px;'>&nbsp;Protein</span></td>                    <td align='center' style='border-style: solid; border-width: 1px;'><span style='font-size: 16px;'>0.60g</span></td>                </tr>                <tr>                    <td align='left' style='border-style: solid; border-width: 1px;'><span style='font-family: verdana; font-size: 10px;'>&nbsp;Carbohydrate</span></td>                    <td align='center' style='border-style: solid; border-width: 1px;'><span style='font-size: 16px;'>50.01g</span></td>                </tr>                <tr>                    <td align='left' style='border-style: solid; border-width: 1px;'><span style='font-family: verdana; font-size: 10px;'>&nbsp;of which sugars<br />                    </span>                    </td>                    <td align='center' style='border-style: solid; border-width: 1px;'><span style='font-size: 16px;'>37.78g</span></td>                </tr>                <tr>                    <td align='left' style='border-style: solid; border-width: 1px;'><span style='font-family: verdana; font-size: 10px;'>&nbsp;Fat</span></td>                    <td align='center' style='border-style: solid; border-width: 1px;'><span style='font-size: 16px;'>0.0g</span></td>                </tr>                <tr>                    <td align='left' style='border-style: solid; border-width: 1px;'><span style='font-family: verdana; font-size: 10px;'>&nbsp;of which saturates<br />                    </span>                    </td>                    <td align='center' style='border-style: solid; border-width: 1px;'><span style='font-size: 16px;'>0.0g</span></td>                </tr>                <tr>                    <td align='left' style='border-style: solid; border-width: 1px;'><span style='font-family: verdana; font-size: 10px;'>&nbsp;Fibre</span></td>                    <td align='center' style='border-style: solid; border-width: 1px;'><span style='font-size: 16px;'>0.0g</span></td>                </tr>                <tr>                    <td align='left' colspan='1' style='border-style: solid; border-width: 1px;'><span style='font-family: verdana; font-size: 10px;'>&nbsp;Sodium</span></td>                    <td align='center' colspan='1' style='border-style: solid; border-width: 1px;'><span style='font-size: 16px;'>1.13g</span></td>                </tr>                <tr>                    <td><span style='font-size: 16px;'>Salt equivalent</span></td>                    <td style='text-align: center;'><span style='font-size: 16px;'>2.82g</span></td>                </tr>                <tr>                    <td align='left' colspan='1' style='border-style: solid; border-width: 1px;'><span style='font-family: verdana; font-size: 10px;'>&nbsp;</span></td>                    <td colspan='1' style='border-style: solid; border-width: 1px;'><span style='font-family: verdana; font-size: 10px;'>&nbsp;<strong>per 25ml serving&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; %RDA*</strong><br />                    </span>                    </td>                </tr>                <tr>                    <td align='left' colspan='1' style='border-style: solid; border-width: 1px;'><span style='font-family: verdana; font-size: 10px;'>&nbsp;Vitamin A<br />                    </span>                    </td>                    <td colspan='1' style='border-style: solid; border-width: 1px;'><span style='font-family: verdana; font-size: 10px;'>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;<br />                    </span>                    </td>                </tr>            </tbody>        </table>        <span style='font-family: verdana; font-size: 10px;'>        <br />        *Recommended Daily Allowance (RDA) according to EC Nutrition Labelling Directive 90/496/EEC<br />        <br />        <br />        <br />        </span>    </body></html>"
330126,"Assam Laska instant noodles"
330126,"Assam Laska instant noodles"
328799,"<p>Cooks in 2 minutes!</p><p><strong>Ingredients</strong></p>Wheat Flour, Vegetable Oil (With Antioxidants E320, E321), Stabilisers (E466, E450), Potassium Carbonate, Sodium Carbonate, Riboflavin, Salt, Flavour Enhancers (E621, E635), Cornflour, Soy Sauce Powder, Onion Powder, Spices, Garlic, Tapioca Starch, Colour E150d "
329961,"Cooks in 2 minutes!<p><strong>Ingredients</strong></p><p>Wheat Flour, Vegetable Oil (With Antioxidants E320, E321), Stabilisers (E466, E450), Potassium Carbonate, Sodium Carbonate, Riboflavin, Salt, Flavour Enhancers (E621, E635), Curry Powder, Soy Sauce Powder, Onion Powder, Citric Acid, Wheatflour, Vegetable Oil, Garlic, Tapioca Starch, Colour E150d </p>"
003707,"<!DOCTYPE html ><html>    <head>        <title>009621</title>    </head>    <body>        <span style='font-size: 10px; font-family: verdana;'><strong><span style='text-decoration: underline;'>Magii Liquid Seasoning - 100ml</span></strong><br />        <br />        Instantly improve the flavour of soups, gravies, meat, vegetable dishes and salads by adding Maggi Liquid Seasoning drop by drop to taste.<br />        <br />        <br />        <span style='text-decoration: underline;'><strong>Ingredients:</strong></span><br />        Hydrolysed vegetable protein (water, wheat protein, salt), water, flavourings, flavour enhancer (monosodium glutamate, disodium inosinate), salt, sugar.<br />        <br />        <br />        <span style='text-decoration: underline;'><strong>Allergen Advice:</strong></span><br />        No allergen advice given, please see ingredients.  Contains wheat protein.<br />        <br />        Suitable for vegetarians.<br />        <br />        <br />        <span style='text-decoration: underline;'><strong>Storage:</strong></span><br />        No storage advice given.<br />        <br />        <br />        <br />        <span style='text-decoration: underline;'><strong>Nutrition Information:</strong></span><br />        <br />        </span>        <table>            <thead>            </thead>            <tbody>                <tr>                    <td style='border-top: 3px solid; border-right: 3px solid; border-bottom: 3px solid; border-left: 3px solid;'><span style='font-size: 10px; font-family: verdana;'><strong>Typical Values <br />                    </strong></span></td>                    <td align='center' style='border-top: 3px solid; border-right: 3px solid; border-bottom: 3px solid; border-left: 3px solid;'><span style='font-size: 10px; font-family: verdana;'><strong>Amount Per 100g<br />                    </strong></span></td>                </tr>                <tr>                    <td align='left' style='border-top: 1px solid; border-right: 1px solid; border-bottom: 1px solid; border-left: 1px solid;'><span style='font-size: 10px; font-family: verdana;'> Energy</span></td>                    <td align='center' style='border-top: 1px solid; border-right: 1px solid; border-bottom: 1px solid; border-left: 1px solid;'><span style='font-size: 10px; font-family: verdana;'>444kJ/104kcal<br />                    </span></td>                </tr>                <tr>                    <td align='left' style='border-top: 1px solid; border-right: 1px solid; border-bottom: 1px solid; border-left: 1px solid;'><span style='font-size: 10px; font-family: verdana;'> Protein</span></td>                    <td align='center' style='border-top: 1px solid; border-right: 1px solid; border-bottom: 1px solid; border-left: 1px solid;'><span style='font-size: 10px; font-family: verdana;'>15.5g<br />                    </span></td>                </tr>                <tr>                    <td align='left' style='border-top: 1px solid; border-right: 1px solid; border-bottom: 1px solid; border-left: 1px solid;'><span style='font-size: 10px; font-family: verdana;'> Carbohydrate</span></td>                    <td align='center' style='border-top: 1px solid; border-right: 1px solid; border-bottom: 1px solid; border-left: 1px solid;'><span style='font-size: 10px; font-family: verdana;'>10.0g<br />                    </span></td>                </tr>                <tr>                    <td align='left' style='border-top: 1px solid; border-right: 1px solid; border-bottom: 1px solid; border-left: 1px solid;'><span style='font-size: 10px; font-family: verdana;'> of which sugars<br />                    </span></td>                    <td align='center' style='border-top: 1px solid; border-right: 1px solid; border-bottom: 1px solid; border-left: 1px solid;'><span style='font-size: 10px; font-family: verdana;'>-<br />                    </span></td>                </tr>                <tr>                    <td align='left' style='border-top: 1px solid; border-right: 1px solid; border-bottom: 1px solid; border-left: 1px solid;'><span style='font-size: 10px; font-family: verdana;'> Fat</span></td>                    <td align='center' style='border-top: 1px solid; border-right: 1px solid; border-bottom: 1px solid; border-left: 1px solid;'><span style='font-size: 10px; font-family: verdana;'> &lt;0.1g</span></td>                </tr>                <tr>                    <td align='left' style='border-top: 1px solid; border-right: 1px solid; border-bottom: 1px solid; border-left: 1px solid;'><span style='font-size: 10px; font-family: verdana;'> of which saturates<br />                    </span></td>                    <td align='center' style='border-top: 1px solid; border-right: 1px solid; border-bottom: 1px solid; border-left: 1px solid;'><span style='font-size: 10px; font-family: verdana;'>-<br />                    </span></td>                </tr>                <tr>                    <td align='left' style='border-top: 1px solid; border-right: 1px solid; border-bottom: 1px solid; border-left: 1px solid;'><span style='font-size: 10px; font-family: verdana;'> Fibre</span></td>                    <td align='center' style='border-top: 1px solid; border-right: 1px solid; border-bottom: 1px solid; border-left: 1px solid;'><span style='font-size: 10px; font-family: verdana;'>-<br />                    </span></td>                </tr>                <tr>                    <td align='left' style='border-top: 1px solid; border-right: 1px solid; border-bottom: 1px solid; border-left: 1px solid;' colspan='1'><span style='font-size: 10px; font-family: verdana;'> Sodium</span></td>                    <td align='center' style='border-top: 1px solid; border-right: 1px solid; border-bottom: 1px solid; border-left: 1px solid;' colspan='1'><span style='font-size: 10px; font-family: verdana;'>-<br />                    </span></td>                </tr>                <tr>                    <td align='left' style='border-top: 1px solid; border-right: 1px solid; border-bottom: 1px solid; border-left: 1px solid;' colspan='1'><span style='font-size: 10px; font-family: verdana;'> </span></td>                    <td style='border-top: 1px solid; border-right: 1px solid; border-bottom: 1px solid; border-left: 1px solid;' colspan='1'><span style='font-size: 10px; font-family: verdana;'> <strong>per 25ml serving          %RDA*</strong><br />                    </span></td>                </tr>                <tr>                    <td align='left' style='border-top: 1px solid; border-right: 1px solid; border-bottom: 1px solid; border-left: 1px solid;' colspan='1'><span style='font-size: 10px; font-family: verdana;'> Vitamin A<br />                    </span></td>                    <td style='border-top: 1px solid; border-right: 1px solid; border-bottom: 1px solid; border-left: 1px solid;' colspan='1'><span style='font-size: 10px; font-family: verdana;'>     <br />                    </span></td>                </tr>            </tbody>        </table>        <span style='font-size: 10px; font-family: verdana;'><br />        *Recommended Daily Allowance (RDA) according to EC Nutrition Labelling Directive 90/496/EEC<br />        <br />        <br />        <br />        </span>    </body></html>"
003707,"<!DOCTYPE html ><html>    <head>        <title>009621</title>    </head>    <body>        <span style='font-size: 10px; font-family: verdana;'><strong><span style='text-decoration: underline;'>Magii Liquid Seasoning - 100ml</span></strong><br />        <br />        Instantly improve the flavour of soups, gravies, meat, vegetable dishes and salads by adding Maggi Liquid Seasoning drop by drop to taste.<br />        <br />        <br />        <span style='text-decoration: underline;'><strong>Ingredients:</strong></span><br />        Hydrolysed vegetable protein (water, wheat protein, salt), water, flavourings, flavour enhancer (monosodium glutamate, disodium inosinate), salt, sugar.<br />        <br />        <br />        <span style='text-decoration: underline;'><strong>Allergen Advice:</strong></span><br />        No allergen advice given, please see ingredients.  Contains wheat protein.<br />        <br />        Suitable for vegetarians.<br />        <br />        <br />        <span style='text-decoration: underline;'><strong>Storage:</strong></span><br />        No storage advice given.<br />        <br />        <br />        <br />        <span style='text-decoration: underline;'><strong>Nutrition Information:</strong></span><br />        <br />        </span>        <table>            <thead>            </thead>            <tbody>                <tr>                    <td style='border-top: 3px solid; border-right: 3px solid; border-bottom: 3px solid; border-left: 3px solid;'><span style='font-size: 10px; font-family: verdana;'><strong>Typical Values <br />                    </strong></span></td>                    <td align='center' style='border-top: 3px solid; border-right: 3px solid; border-bottom: 3px solid; border-left: 3px solid;'><span style='font-size: 10px; font-family: verdana;'><strong>Amount Per 100g<br />                    </strong></span></td>                </tr>                <tr>                    <td align='left' style='border-top: 1px solid; border-right: 1px solid; border-bottom: 1px solid; border-left: 1px solid;'><span style='font-size: 10px; font-family: verdana;'> Energy</span></td>                    <td align='center' style='border-top: 1px solid; border-right: 1px solid; border-bottom: 1px solid; border-left: 1px solid;'><span style='font-size: 10px; font-family: verdana;'>444kJ/104kcal<br />                    </span></td>                </tr>                <tr>                    <td align='left' style='border-top: 1px solid; border-right: 1px solid; border-bottom: 1px solid; border-left: 1px solid;'><span style='font-size: 10px; font-family: verdana;'> Protein</span></td>                    <td align='center' style='border-top: 1px solid; border-right: 1px solid; border-bottom: 1px solid; border-left: 1px solid;'><span style='font-size: 10px; font-family: verdana;'>15.5g<br />                    </span></td>                </tr>                <tr>                    <td align='left' style='border-top: 1px solid; border-right: 1px solid; border-bottom: 1px solid; border-left: 1px solid;'><span style='font-size: 10px; font-family: verdana;'> Carbohydrate</span></td>                    <td align='center' style='border-top: 1px solid; border-right: 1px solid; border-bottom: 1px solid; border-left: 1px solid;'><span style='font-size: 10px; font-family: verdana;'>10.0g<br />                    </span></td>                </tr>                <tr>                    <td align='left' style='border-top: 1px solid; border-right: 1px solid; border-bottom: 1px solid; border-left: 1px solid;'><span style='font-size: 10px; font-family: verdana;'> of which sugars<br />                    </span></td>                    <td align='center' style='border-top: 1px solid; border-right: 1px solid; border-bottom: 1px solid; border-left: 1px solid;'><span style='font-size: 10px; font-family: verdana;'>-<br />                    </span></td>                </tr>                <tr>                    <td align='left' style='border-top: 1px solid; border-right: 1px solid; border-bottom: 1px solid; border-left: 1px solid;'><span style='font-size: 10px; font-family: verdana;'> Fat</span></td>                    <td align='center' style='border-top: 1px solid; border-right: 1px solid; border-bottom: 1px solid; border-left: 1px solid;'><span style='font-size: 10px; font-family: verdana;'> &lt;0.1g</span></td>                </tr>                <tr>                    <td align='left' style='border-top: 1px solid; border-right: 1px solid; border-bottom: 1px solid; border-left: 1px solid;'><span style='font-size: 10px; font-family: verdana;'> of which saturates<br />                    </span></td>                    <td align='center' style='border-top: 1px solid; border-right: 1px solid; border-bottom: 1px solid; border-left: 1px solid;'><span style='font-size: 10px; font-family: verdana;'>-<br />                    </span></td>                </tr>                <tr>                    <td align='left' style='border-top: 1px solid; border-right: 1px solid; border-bottom: 1px solid; border-left: 1px solid;'><span style='font-size: 10px; font-family: verdana;'> Fibre</span></td>                    <td align='center' style='border-top: 1px solid; border-right: 1px solid; border-bottom: 1px solid; border-left: 1px solid;'><span style='font-size: 10px; font-family: verdana;'>-<br />                    </span></td>                </tr>                <tr>                    <td align='left' style='border-top: 1px solid; border-right: 1px solid; border-bottom: 1px solid; border-left: 1px solid;' colspan='1'><span style='font-size: 10px; font-family: verdana;'> Sodium</span></td>                    <td align='center' style='border-top: 1px solid; border-right: 1px solid; border-bottom: 1px solid; border-left: 1px solid;' colspan='1'><span style='font-size: 10px; font-family: verdana;'>-<br />                    </span></td>                </tr>                <tr>                    <td align='left' style='border-top: 1px solid; border-right: 1px solid; border-bottom: 1px solid; border-left: 1px solid;' colspan='1'><span style='font-size: 10px; font-family: verdana;'> </span></td>                    <td style='border-top: 1px solid; border-right: 1px solid; border-bottom: 1px solid; border-left: 1px solid;' colspan='1'><span style='font-size: 10px; font-family: verdana;'> <strong>per 25ml serving          %RDA*</strong><br />                    </span></td>                </tr>                <tr>                    <td align='left' style='border-top: 1px solid; border-right: 1px solid; border-bottom: 1px solid; border-left: 1px solid;' colspan='1'><span style='font-size: 10px; font-family: verdana;'> Vitamin A<br />                    </span></td>                    <td style='border-top: 1px solid; border-right: 1px solid; border-bottom: 1px solid; border-left: 1px solid;' colspan='1'><span style='font-size: 10px; font-family: verdana;'>     <br />                    </span></td>                </tr>            </tbody>        </table>        <span style='font-size: 10px; font-family: verdana;'><br />        *Recommended Daily Allowance (RDA) according to EC Nutrition Labelling Directive 90/496/EEC<br />        <br />        <br />        <br />        </span>    </body></html>"
031062,"<!DOCTYPE html ><html>    <head>        <title>009621</title>    </head>    <body>        <span style='font-family: verdana; font-size: 10px;'>Maggi Authentic Malaysian Masala Chilli (Spice Chilli Sauce) 400g<br />        <br />        <span style='text-decoration: underline;'><strong>Ingredients:</strong></span><br />        <br />        Water,        sugar, chilli purée (20.7%), salt, red chilli powder, acetic acid,        cumin powder (1%), modified starch, thickener (xanthan gum),        preservative (sodium benzoate).<br />        <br />        <span style='text-decoration: underline;'><strong>Allergen Advice:</strong></span><br />        <br />        No allergen advice given. &nbsp;Please see ingredients.<br />        <br />        <span style='text-decoration: underline;'><strong>Storage:</strong></span><br />        <br />        Store in a cool and dry place. &nbsp;Recommend refrigeration after opening.<br />        <br />        <br />        <br />        <span style='text-decoration: underline;'><strong>Nutrition Information:</strong></span><br />        <br />        </span>        <table>            <thead>            </thead>            <tbody>                <tr>                    <td style='border-style: solid; border-width: 3px;'><span style='font-family: verdana; font-size: 10px;'><strong>Typical Values <br />                    </strong></span></td>                    <td align='center' style='border-style: solid; border-width: 3px;'><span style='font-family: verdana; font-size: 10px;'><strong>Amount Per 100g<br />                    </strong></span></td>                </tr>                <tr>                    <td align='left' style='border-style: solid; border-width: 1px;'><span style='font-family: verdana; font-size: 10px;'>&nbsp;Energy</span></td>                    <td align='center' style='border-style: solid; border-width: 1px;'><span style='font-size: 16px;'>1259kJ/301.0kcal</span></td>                </tr>                <tr>                    <td align='left' style='border-style: solid; border-width: 1px;'><span style='font-family: verdana; font-size: 10px;'>&nbsp;Protein</span></td>                    <td align='center' style='border-style: solid; border-width: 1px;'><span style='font-size: 16px;'>0.0g</span></td>                </tr>                <tr>                    <td align='left' style='border-style: solid; border-width: 1px;'><span style='font-family: verdana; font-size: 10px;'>&nbsp;Carbohydrate</span></td>                    <td align='center' style='border-style: solid; border-width: 1px;'><span style='font-size: 16px;'>75.4g</span></td>                </tr>                <tr>                    <td align='left' style='border-style: solid; border-width: 1px;'><span style='font-family: verdana; font-size: 10px;'>&nbsp;of which sugars<br />                    </span>                    </td>                    <td align='center' style='border-style: solid; border-width: 1px;'><span style='font-size: 16px;'>40.0g</span></td>                </tr>                <tr>                    <td align='left' style='border-style: solid; border-width: 1px;'><span style='font-family: verdana; font-size: 10px;'>&nbsp;Fat</span></td>                    <td align='center' style='border-style: solid; border-width: 1px;'><span style='font-size: 16px;'>0.0g</span></td>                </tr>                <tr>                    <td align='left' style='border-style: solid; border-width: 1px;'><span style='font-family: verdana; font-size: 10px;'>&nbsp;of which saturates<br />                    </span>                    </td>                    <td align='center' style='border-style: solid; border-width: 1px;'><span style='font-size: 16px;'>0.0g</span></td>                </tr>                <tr>                    <td align='left' style='border-style: solid; border-width: 1px;'><span style='font-family: verdana; font-size: 10px;'>&nbsp;Fibre</span></td>                    <td align='center' style='border-style: solid; border-width: 1px;'><span style='font-size: 16px;'>0.0g</span></td>                </tr>                <tr>                    <td align='left' colspan='1' style='border-style: solid; border-width: 1px;'><span style='font-family: verdana; font-size: 10px;'>&nbsp;Sodium</span></td>                    <td align='center' colspan='1' style='border-style: solid; border-width: 1px;'><span style='font-size: 16px;'>1.6g</span></td>                </tr>                <tr>                    <td><span style='font-size: 16px;'>Salt equivalent</span></td>                    <td style='text-align: center;'><span style='font-size: 16px;'>4.0g</span></td>                </tr>                <tr>                    <td align='left' colspan='1' style='border-style: solid; border-width: 1px;'><span style='font-family: verdana; font-size: 10px;'>&nbsp;</span></td>                    <td colspan='1' style='border-style: solid; border-width: 1px;'><span style='font-family: verdana; font-size: 10px;'>&nbsp;<strong>per 25ml serving&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; %RDA*</strong><br />                    </span>                    </td>                </tr>                <tr>                    <td align='left' colspan='1' style='border-style: solid; border-width: 1px;'><span style='font-family: verdana; font-size: 10px;'>&nbsp;Vitamin A<br />                    </span>                    </td>                    <td colspan='1' style='border-style: solid; border-width: 1px;'><span style='font-family: verdana; font-size: 10px;'>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;<br />                    </span>                    </td>                </tr>            </tbody>        </table>        <span style='font-family: verdana; font-size: 10px;'>        <br />        *Recommended Daily Allowance (RDA) according to EC Nutrition Labelling Directive 90/496/EEC<br />        <br />        <br />        <br />        </span>    </body></html>"
318469,"<p style='margin: 0px; font: 12px verdana;'><span></span></p><p>Fish sauce used in Thai cuisine</p><p></p>"
318469,"<p style='margin: 0px; font: 12px verdana;'><span></span></p><p>Fish sauce used in Thai cuisine</p><p></p>"
313130,"<p><span style='text-decoration: underline;'><strong>General Information</strong></span></p><p> </p><p>This authentic paste is delightfully aromatic with fragrant Thai spices.</p><p>Quick and convenient to use. Suitable for vegetarians. No added MSG.</p><p><strong>This product is Gluten Free </strong></p><p> </p><p><span style='text-decoration: underline;'><strong>Ingredients</strong></span></p><p> </p><p>Fresh green chilli (31%), Lemongrass, Garlic, Shallot, Salt, Spices (5%), Galangal. </p>"
